user_id,Date,touchpoint,Journey Number,User-Journey,Row
a100000288,2018-01-09,House Ads,1,a100000288-1,2
a100000289,2018-01-09,House Ads,1,a100000289-1,1
a100000289,2018-01-09,Conversion,1,a100000289-1,2
a100000290,2018-01-09,House Ads,1,a100000290-1,1
a100000290,2018-01-09,Conversion,1,a100000290-1,2
a100000291,2018-01-09,Conversion,1,a100000291-1,1
a100000291,2018-01-09,House Ads,1,a100000291-1,2
a100000292,2018-01-09,House Ads,1,a100000292-1,1
a100000292,2018-01-09,Conversion,1,a100000292-1,2
a100000293,2018-01-09,Conversion,1,a100000293-1,1
a100000293,2018-01-09,House Ads,1,a100000293-1,2
a100000294,2018-01-09,House Ads,1,a100000294-1,1
a100000294,2018-01-09,Conversion,1,a100000294-1,2
a100000295,2018-01-09,Conversion,1,a100000295-1,1
a100000295,2018-01-09,House Ads,1,a100000295-1,2
a100000296,2018-01-09,Conversion,1,a100000296-1,1
a100000296,2018-01-09,House Ads,1,a100000296-1,2
a100000297,2018-01-10,Conversion,1,a100000297-1,1
a100000297,2018-01-10,House Ads,1,a100000297-1,2
a100000298,2018-01-10,House Ads,1,a100000298-1,1
a100000298,2018-01-10,Conversion,1,a100000298-1,2
a100000299,2018-01-10,House Ads,1,a100000299-1,1
a100000299,2018-01-10,Conversion,1,a100000299-1,2
a100000300,2018-01-10,Conversion,1,a100000300-1,1
a100000300,2018-01-10,House Ads,1,a100000300-1,2
a100000301,2018-01-10,House Ads,1,a100000301-1,1
a100000301,2018-01-10,Conversion,1,a100000301-1,2
a100000302,2018-01-10,House Ads,1,a100000302-1,1
a100000302,2018-01-10,Conversion,1,a100000302-1,2
a100000303,2018-01-10,Conversion,1,a100000303-1,1
a100000303,2018-01-10,House Ads,1,a100000303-1,2
a100000304,2018-01-10,Conversion,1,a100000304-1,1
a100000304,2018-01-10,House Ads,1,a100000304-1,2
a100000305,2018-01-10,House Ads,1,a100000305-1,1
a100000305,2018-01-10,Conversion,1,a100000305-1,2
a100000306,2018-01-10,House Ads,1,a100000306-1,1
a100000306,2018-01-10,Conversion,1,a100000306-1,2
a100000307,2018-01-10,House Ads,1,a100000307-1,1
a100000307,2018-01-10,Conversion,1,a100000307-1,2
a100000308,2018-01-10,House Ads,1,a100000308-1,1
a100000308,2018-01-10,Conversion,1,a100000308-1,2
a100000309,2018-01-10,Conversion,1,a100000309-1,1
a100000309,2018-01-10,House Ads,1,a100000309-1,2
a100000310,2018-01-10,Conversion,1,a100000310-1,1
a100000310,2018-01-10,House Ads,1,a100000310-1,2
a100000311,2018-01-10,Conversion,1,a100000311-1,1
a100000311,2018-01-10,House Ads,1,a100000311-1,2
a100000312,2018-01-10,House Ads,1,a100000312-1,1
a100000312,2018-01-10,Conversion,1,a100000312-1,2
a100000313,2018-01-10,Conversion,1,a100000313-1,1
a100000313,2018-01-10,House Ads,1,a100000313-1,2
a100000314,2018-01-10,House Ads,1,a100000314-1,1
a100000314,2018-01-10,Conversion,1,a100000314-1,2
a100000315,2018-01-10,Conversion,1,a100000315-1,1
a100000315,2018-01-10,House Ads,1,a100000315-1,2
a100000316,2018-01-10,Conversion,1,a100000316-1,1
a100000316,2018-01-10,House Ads,1,a100000316-1,2
a100000317,2018-01-10,Conversion,1,a100000317-1,1
a100000317,2018-01-10,House Ads,1,a100000317-1,2
a100000318,2018-01-11,House Ads,1,a100000318-1,1
a100000318,2018-01-11,Conversion,1,a100000318-1,2
a100000319,2018-01-12,Conversion,1,a100000319-1,1
a100000319,2018-01-12,House Ads,1,a100000319-1,2
a100000320,2018-01-13,House Ads,1,a100000320-1,1
a100000320,2018-01-13,Conversion,1,a100000320-1,2
a100000321,2018-01-14,Conversion,1,a100000321-1,1
a100000321,2018-01-14,House Ads,1,a100000321-1,2
a100000322,2018-01-15,Conversion,1,a100000322-1,1
a100000322,2018-01-15,House Ads,1,a100000322-1,2
a100000323,2018-01-16,House Ads,1,a100000323-1,1
a100000323,2018-01-16,Conversion,1,a100000323-1,2
a100000324,2018-01-17,Conversion,1,a100000324-1,1
a100000324,2018-01-17,House Ads,1,a100000324-1,2
a100000325,2018-01-18,Conversion,1,a100000325-1,1
a100000325,2018-01-18,House Ads,1,a100000325-1,2
a100000326,2018-01-19,House Ads,1,a100000326-1,1
a100000326,2018-01-19,Conversion,1,a100000326-1,2
a100000327,2018-01-20,House Ads,1,a100000327-1,1
a100000327,2018-01-20,Conversion,1,a100000327-1,2
a100000328,2018-01-10,House Ads,1,a100000328-1,1
a100000328,2018-01-21,House Ads,1,a100000328-1,2
a100000328,2018-01-21,Conversion,1,a100000328-1,3
a100000329,2018-01-10,House Ads,1,a100000329-1,1
a100000329,2018-01-22,House Ads,1,a100000329-1,2
a100000329,2018-01-22,Conversion,1,a100000329-1,3
a100000330,2018-01-10,Push,1,a100000330-1,1
a100000330,2018-01-23,House Ads,1,a100000330-1,2
a100000330,2018-01-23,Conversion,1,a100000330-1,3
a100000331,2018-01-10,House Ads,1,a100000331-1,1
a100000331,2018-01-24,House Ads,1,a100000331-1,2
a100000331,2018-01-24,Conversion,1,a100000331-1,3
a100000332,2018-01-10,House Ads,1,a100000332-1,1
a100000332,2018-01-25,House Ads,1,a100000332-1,2
a100000332,2018-01-25,Conversion,1,a100000332-1,3
a100000333,2018-01-10,House Ads,1,a100000333-1,1
a100000333,2018-01-26,House Ads,1,a100000333-1,2
a100000333,2018-01-26,Conversion,1,a100000333-1,3
a100000334,2018-01-10,Push,1,a100000334-1,1
a100000334,2018-01-27,Conversion,1,a100000334-1,2
a100000334,2018-01-27,House Ads,1,a100000334-1,3
a100000335,2018-01-10,Facebook,1,a100000335-1,1
a100000335,2018-01-28,Conversion,1,a100000335-1,2
a100000335,2018-01-28,House Ads,1,a100000335-1,3
a100000336,2018-01-10,Instagram,1,a100000336-1,1
a100000336,2018-01-29,House Ads,1,a100000336-1,2
a100000336,2018-01-29,Conversion,1,a100000336-1,3
a100000337,2018-01-10,Instagram,1,a100000337-1,1
a100000337,2018-01-30,Conversion,1,a100000337-1,2
a100000337,2018-01-30,House Ads,1,a100000337-1,3
a100000338,2018-01-10,Facebook,1,a100000338-1,1
a100000338,2018-01-31,Conversion,1,a100000338-1,2
a100000338,2018-01-31,House Ads,1,a100000338-1,3
a100000339,2018-01-10,House Ads,1,a100000339-1,1
a100000339,2018-01-11,House Ads,1,a100000339-1,2
a100000339,2018-01-11,Conversion,1,a100000339-1,3
a100000340,2018-01-10,House Ads,1,a100000340-1,1
a100000340,2018-01-12,House Ads,1,a100000340-1,2
a100000340,2018-01-12,Conversion,1,a100000340-1,3
a100000341,2018-01-10,House Ads,1,a100000341-1,1
a100000341,2018-01-13,Conversion,1,a100000341-1,2
a100000341,2018-01-13,House Ads,1,a100000341-1,3
a100000342,2018-01-10,House Ads,1,a100000342-1,1
a100000342,2018-01-14,Conversion,1,a100000342-1,2
a100000342,2018-01-14,House Ads,1,a100000342-1,3
a100000343,2018-01-10,Push,1,a100000343-1,1
a100000343,2018-01-15,Conversion,1,a100000343-1,2
a100000343,2018-01-15,House Ads,1,a100000343-1,3
a100000344,2018-01-10,House Ads,1,a100000344-1,1
a100000344,2018-01-16,Conversion,1,a100000344-1,2
a100000344,2018-01-16,House Ads,1,a100000344-1,3
a100000345,2018-01-10,House Ads,1,a100000345-1,1
a100000345,2018-01-17,House Ads,1,a100000345-1,2
a100000345,2018-01-17,Conversion,1,a100000345-1,3
a100000346,2018-01-10,House Ads,1,a100000346-1,1
a100000346,2018-01-18,Conversion,1,a100000346-1,2
a100000346,2018-01-18,House Ads,1,a100000346-1,3
a100000347,2018-01-10,Push,1,a100000347-1,1
a100000347,2018-01-19,House Ads,1,a100000347-1,2
a100000347,2018-01-19,Conversion,1,a100000347-1,3
a100000348,2018-01-10,Facebook,1,a100000348-1,1
a100000348,2018-01-20,Conversion,1,a100000348-1,2
a100000348,2018-01-20,House Ads,1,a100000348-1,3
a100000349,2018-01-10,Instagram,1,a100000349-1,1
a100000349,2018-01-21,Conversion,1,a100000349-1,2
a100000349,2018-01-21,House Ads,1,a100000349-1,3
a100000350,2018-01-10,Instagram,1,a100000350-1,1
a100000350,2018-01-22,Conversion,1,a100000350-1,2
a100000350,2018-01-22,House Ads,1,a100000350-1,3
a100000351,2018-01-10,House Ads,1,a100000351-1,1
a100000351,2018-01-23,House Ads,1,a100000351-1,2
a100000351,2018-01-23,Conversion,1,a100000351-1,3
a100000352,2018-01-10,House Ads,1,a100000352-1,1
a100000352,2018-01-24,House Ads,1,a100000352-1,2
a100000352,2018-01-24,Conversion,1,a100000352-1,3
a100000353,2018-01-10,House Ads,1,a100000353-1,1
a100000353,2018-01-25,Conversion,1,a100000353-1,2
a100000353,2018-01-25,House Ads,1,a100000353-1,3
a100000354,2018-01-26,House Ads,1,a100000354-1,1
a100000354,2018-01-26,Conversion,1,a100000354-1,2
a100000355,2018-01-27,House Ads,1,a100000355-1,1
a100000355,2018-01-27,Conversion,1,a100000355-1,2
a100000356,2018-01-28,Conversion,1,a100000356-1,1
a100000356,2018-01-28,House Ads,1,a100000356-1,2
a100000357,2018-01-29,Conversion,1,a100000357-1,1
a100000357,2018-01-29,House Ads,1,a100000357-1,2
a100000358,2018-01-30,Conversion,1,a100000358-1,1
a100000358,2018-01-30,House Ads,1,a100000358-1,2
a100000359,2018-01-31,House Ads,1,a100000359-1,1
a100000359,2018-01-31,Conversion,1,a100000359-1,2
a100000360,2018-01-11,House Ads,1,a100000360-1,1
a100000360,2018-01-11,Conversion,1,a100000360-1,2
a100000361,2018-01-12,House Ads,1,a100000361-1,1
a100000361,2018-01-12,Conversion,1,a100000361-1,2
a100000362,2018-01-13,Conversion,1,a100000362-1,1
a100000362,2018-01-13,House Ads,1,a100000362-1,2
a100000363,2018-01-14,House Ads,1,a100000363-1,1
a100000363,2018-01-14,Conversion,1,a100000363-1,2
a100000364,2018-01-15,Conversion,1,a100000364-1,1
a100000364,2018-01-15,House Ads,1,a100000364-1,2
a100000365,2018-01-16,Conversion,1,a100000365-1,1
a100000365,2018-01-16,House Ads,1,a100000365-1,2
a100000366,2018-01-17,House Ads,1,a100000366-1,1
a100000366,2018-01-17,Conversion,1,a100000366-1,2
a100000367,2018-01-18,Conversion,1,a100000367-1,1
a100000367,2018-01-18,House Ads,1,a100000367-1,2
a100000368,2018-01-19,Conversion,1,a100000368-1,1
a100000368,2018-01-19,House Ads,1,a100000368-1,2
a100000369,2018-01-20,Conversion,1,a100000369-1,1
a100000369,2018-01-20,House Ads,1,a100000369-1,2
a100000370,2018-01-21,Conversion,1,a100000370-1,1
a100000370,2018-01-21,House Ads,1,a100000370-1,2
a100000371,2018-01-22,House Ads,1,a100000371-1,1
a100000371,2018-01-22,Conversion,1,a100000371-1,2
a100000372,2018-01-23,Conversion,1,a100000372-1,1
a100000372,2018-01-23,House Ads,1,a100000372-1,2
a100000373,2018-01-24,House Ads,1,a100000373-1,1
a100000373,2018-01-24,Conversion,1,a100000373-1,2
a100000374,2018-01-25,House Ads,1,a100000374-1,1
a100000374,2018-01-25,Conversion,1,a100000374-1,2
a100000375,2018-01-26,Conversion,1,a100000375-1,1
a100000375,2018-01-26,House Ads,1,a100000375-1,2
a100000376,2018-01-27,Conversion,1,a100000376-1,1
a100000376,2018-01-27,House Ads,1,a100000376-1,2
a100000377,2018-01-28,House Ads,1,a100000377-1,1
a100000377,2018-01-28,Conversion,1,a100000377-1,2
a100000378,2018-01-29,House Ads,1,a100000378-1,1
a100000378,2018-01-29,Conversion,1,a100000378-1,2
a100000379,2018-01-30,Conversion,1,a100000379-1,1
a100000379,2018-01-30,House Ads,1,a100000379-1,2
a100000380,2018-01-31,Conversion,1,a100000380-1,1
a100000380,2018-01-31,House Ads,1,a100000380-1,2
a100000381,2018-01-11,House Ads,1,a100000381-1,1
a100000381,2018-01-11,Conversion,1,a100000381-1,2
a100000382,2018-01-12,Conversion,1,a100000382-1,1
a100000382,2018-01-12,House Ads,1,a100000382-1,2
a100000383,2018-01-13,Conversion,1,a100000383-1,1
a100000383,2018-01-13,House Ads,1,a100000383-1,2
a100000384,2018-01-14,House Ads,1,a100000384-1,1
a100000384,2018-01-14,Conversion,1,a100000384-1,2
a100000385,2018-01-15,Conversion,1,a100000385-1,1
a100000385,2018-01-15,House Ads,1,a100000385-1,2
a100000386,2018-01-16,House Ads,1,a100000386-1,1
a100000386,2018-01-16,Conversion,1,a100000386-1,2
a100000387,2018-01-17,House Ads,1,a100000387-1,1
a100000387,2018-01-17,Conversion,1,a100000387-1,2
a100000388,2018-01-18,House Ads,1,a100000388-1,1
a100000388,2018-01-18,Conversion,1,a100000388-1,2
a100000389,2018-01-19,Conversion,1,a100000389-1,1
a100000389,2018-01-19,House Ads,1,a100000389-1,2
a100000390,2018-01-20,Conversion,1,a100000390-1,1
a100000390,2018-01-20,House Ads,1,a100000390-1,2
a100000391,2018-01-21,Conversion,1,a100000391-1,1
a100000391,2018-01-21,House Ads,1,a100000391-1,2
a100000392,2018-01-22,House Ads,1,a100000392-1,1
a100000392,2018-01-22,Conversion,1,a100000392-1,2
a100000393,2018-01-23,Conversion,1,a100000393-1,1
a100000393,2018-01-23,House Ads,1,a100000393-1,2
a100000394,2018-01-24,House Ads,1,a100000394-1,1
a100000394,2018-01-24,Conversion,1,a100000394-1,2
a100000395,2018-01-25,House Ads,1,a100000395-1,1
a100000395,2018-01-25,Conversion,1,a100000395-1,2
a100000396,2018-01-26,Conversion,1,a100000396-1,1
a100000396,2018-01-26,House Ads,1,a100000396-1,2
a100000397,2018-01-27,Conversion,1,a100000397-1,1
a100000397,2018-01-27,House Ads,1,a100000397-1,2
a100000398,2018-01-28,House Ads,1,a100000398-1,1
a100000398,2018-01-28,Conversion,1,a100000398-1,2
a100000399,2018-01-29,House Ads,1,a100000399-1,1
a100000399,2018-01-29,Conversion,1,a100000399-1,2
a100000400,2018-01-30,Conversion,1,a100000400-1,1
a100000400,2018-01-30,House Ads,1,a100000400-1,2
a100000401,2018-01-31,House Ads,1,a100000401-1,1
a100000401,2018-01-31,Conversion,1,a100000401-1,2
a100000402,2018-01-11,House Ads,1,a100000402-1,1
a100000402,2018-01-11,Conversion,1,a100000402-1,2
a100000403,2018-01-13,House Ads,1,a100000403-1,1
a100000403,2018-01-13,Conversion,1,a100000403-1,2
a100000404,2018-01-14,House Ads,1,a100000404-1,1
a100000404,2018-01-14,Conversion,1,a100000404-1,2
a100000405,2018-01-15,Conversion,1,a100000405-1,1
a100000405,2018-01-15,House Ads,1,a100000405-1,2
a100000406,2018-01-16,Conversion,1,a100000406-1,1
a100000406,2018-01-16,House Ads,1,a100000406-1,2
a100000407,2018-01-17,Conversion,1,a100000407-1,1
a100000407,2018-01-17,House Ads,1,a100000407-1,2
a100000408,2018-01-18,Conversion,1,a100000408-1,1
a100000408,2018-01-18,House Ads,1,a100000408-1,2
a100000409,2018-01-19,House Ads,1,a100000409-1,1
a100000409,2018-01-19,Conversion,1,a100000409-1,2
a100000410,2018-01-20,House Ads,1,a100000410-1,1
a100000410,2018-01-20,Conversion,1,a100000410-1,2
a100000411,2018-01-22,House Ads,1,a100000411-1,1
a100000411,2018-01-22,Conversion,1,a100000411-1,2
a100000412,2018-01-23,House Ads,1,a100000412-1,1
a100000412,2018-01-23,Conversion,1,a100000412-1,2
a100000413,2018-01-24,Conversion,1,a100000413-1,1
a100000413,2018-01-24,House Ads,1,a100000413-1,2
a100000414,2018-01-25,House Ads,1,a100000414-1,1
a100000414,2018-01-25,Conversion,1,a100000414-1,2
a100000415,2018-01-26,Conversion,1,a100000415-1,1
a100000415,2018-01-26,House Ads,1,a100000415-1,2
a100000416,2018-01-27,House Ads,1,a100000416-1,1
a100000416,2018-01-27,Conversion,1,a100000416-1,2
a100000417,2018-01-28,Conversion,1,a100000417-1,1
a100000417,2018-01-28,House Ads,1,a100000417-1,2
a100000418,2018-01-29,House Ads,1,a100000418-1,1
a100000418,2018-01-29,Conversion,1,a100000418-1,2
a100000419,2018-01-30,Conversion,1,a100000419-1,1
a100000419,2018-01-30,House Ads,1,a100000419-1,2
a100000420,2018-01-31,House Ads,1,a100000420-1,1
a100000420,2018-01-31,Conversion,1,a100000420-1,2
a100000421,2018-01-12,House Ads,1,a100000421-1,1
a100000421,2018-01-16,House Ads,1,a100000421-1,2
a100000421,2018-01-27,House Ads,1,a100000421-1,3
a100000422,2018-01-12,House Ads,1,a100000422-1,1
a100000422,2018-01-16,House Ads,1,a100000422-1,2
a100000422,2018-01-27,House Ads,1,a100000422-1,3
a100000423,2018-01-12,House Ads,1,a100000423-1,1
a100000423,2018-01-16,Push,1,a100000423-1,2
a100000423,2018-01-27,House Ads,1,a100000423-1,3
a100000424,2018-01-12,House Ads,1,a100000424-1,1
a100000424,2018-01-16,Facebook,1,a100000424-1,2
a100000424,2018-01-27,House Ads,1,a100000424-1,3
a100000425,2018-01-12,House Ads,1,a100000425-1,1
a100000425,2018-01-16,Instagram,1,a100000425-1,2
a100000425,2018-01-27,House Ads,1,a100000425-1,3
a100000426,2018-01-13,House Ads,1,a100000426-1,1
a100000426,2018-01-16,Instagram,1,a100000426-1,2
a100000426,2018-01-28,House Ads,1,a100000426-1,3
a100000427,2018-01-13,House Ads,1,a100000427-1,1
a100000427,2018-01-16,Facebook,1,a100000427-1,2
a100000427,2018-01-28,House Ads,1,a100000427-1,3
a100000428,2018-01-13,House Ads,1,a100000428-1,1
a100000428,2018-01-17,House Ads,1,a100000428-1,2
a100000428,2018-01-28,House Ads,1,a100000428-1,3
a100000429,2018-01-13,House Ads,1,a100000429-1,1
a100000429,2018-01-17,House Ads,1,a100000429-1,2
a100000429,2018-01-28,House Ads,1,a100000429-1,3
a100000430,2018-01-13,House Ads,1,a100000430-1,1
a100000430,2018-01-17,Push,1,a100000430-1,2
a100000430,2018-01-28,House Ads,1,a100000430-1,3
a100000431,2018-01-13,House Ads,1,a100000431-1,1
a100000431,2018-01-17,Facebook,1,a100000431-1,2
a100000431,2018-01-28,House Ads,1,a100000431-1,3
a100000432,2018-01-13,House Ads,1,a100000432-1,1
a100000432,2018-01-17,Instagram,1,a100000432-1,2
a100000432,2018-01-28,House Ads,1,a100000432-1,3
a100000433,2018-01-14,House Ads,1,a100000433-1,1
a100000433,2018-01-17,Instagram,1,a100000433-1,2
a100000433,2018-01-29,House Ads,1,a100000433-1,3
a100000434,2018-01-14,House Ads,1,a100000434-1,1
a100000434,2018-01-17,Facebook,1,a100000434-1,2
a100000434,2018-01-29,House Ads,1,a100000434-1,3
a100000435,2018-01-14,House Ads,1,a100000435-1,1
a100000435,2018-01-18,House Ads,1,a100000435-1,2
a100000435,2018-01-29,House Ads,1,a100000435-1,3
a100000436,2018-01-14,House Ads,1,a100000436-1,1
a100000436,2018-01-18,House Ads,1,a100000436-1,2
a100000436,2018-01-29,House Ads,1,a100000436-1,3
a100000437,2018-01-14,House Ads,1,a100000437-1,1
a100000437,2018-01-18,Push,1,a100000437-1,2
a100000437,2018-01-29,House Ads,1,a100000437-1,3
a100000438,2018-01-14,House Ads,1,a100000438-1,1
a100000438,2018-01-18,Facebook,1,a100000438-1,2
a100000438,2018-01-29,House Ads,1,a100000438-1,3
a100000439,2018-01-14,House Ads,1,a100000439-1,1
a100000439,2018-01-18,Instagram,1,a100000439-1,2
a100000439,2018-01-29,House Ads,1,a100000439-1,3
a100000440,2018-01-15,House Ads,1,a100000440-1,1
a100000440,2018-01-18,Instagram,1,a100000440-1,2
a100000440,2018-01-30,House Ads,1,a100000440-1,3
a100000441,2018-01-15,House Ads,1,a100000441-1,1
a100000441,2018-01-18,Facebook,1,a100000441-1,2
a100000441,2018-01-30,House Ads,1,a100000441-1,3
a100000442,2018-01-15,House Ads,1,a100000442-1,1
a100000442,2018-01-19,House Ads,1,a100000442-1,2
a100000442,2018-01-30,House Ads,1,a100000442-1,3
a100000443,2018-01-15,House Ads,1,a100000443-1,1
a100000443,2018-01-19,House Ads,1,a100000443-1,2
a100000443,2018-01-30,House Ads,1,a100000443-1,3
a100000444,2018-01-15,House Ads,1,a100000444-1,1
a100000444,2018-01-19,Push,1,a100000444-1,2
a100000444,2018-01-30,House Ads,1,a100000444-1,3
a100000445,2018-01-15,House Ads,1,a100000445-1,1
a100000445,2018-01-19,Facebook,1,a100000445-1,2
a100000445,2018-01-30,House Ads,1,a100000445-1,3
a100000446,2018-01-15,House Ads,1,a100000446-1,1
a100000446,2018-01-19,Instagram,1,a100000446-1,2
a100000446,2018-01-30,House Ads,1,a100000446-1,3
a100000447,2018-01-16,House Ads,1,a100000447-1,1
a100000447,2018-01-19,Instagram,1,a100000447-1,2
a100000447,2018-01-31,House Ads,1,a100000447-1,3
a100000448,2018-01-16,House Ads,1,a100000448-1,1
a100000448,2018-01-19,Facebook,1,a100000448-1,2
a100000448,2018-01-31,House Ads,1,a100000448-1,3
a100000449,2018-01-16,House Ads,1,a100000449-1,1
a100000449,2018-01-20,House Ads,1,a100000449-1,2
a100000449,2018-01-31,House Ads,1,a100000449-1,3
a100000450,2018-01-16,House Ads,1,a100000450-1,1
a100000450,2018-01-20,House Ads,1,a100000450-1,2
a100000450,2018-01-31,House Ads,1,a100000450-1,3
a100000451,2018-01-16,House Ads,1,a100000451-1,1
a100000451,2018-01-20,Push,1,a100000451-1,2
a100000451,2018-01-31,House Ads,1,a100000451-1,3
a100000452,2018-01-16,House Ads,1,a100000452-1,1
a100000452,2018-01-20,Facebook,1,a100000452-1,2
a100000452,2018-01-31,House Ads,1,a100000452-1,3
a100000453,2018-01-16,House Ads,1,a100000453-1,1
a100000453,2018-01-20,Instagram,1,a100000453-1,2
a100000453,2018-01-31,House Ads,1,a100000453-1,3
a100000454,2018-01-01,House Ads,1,a100000454-1,1
a100000454,2018-01-17,House Ads,1,a100000454-1,2
a100000454,2018-01-20,Instagram,1,a100000454-1,3
a100000455,2018-01-01,House Ads,1,a100000455-1,1
a100000455,2018-01-17,House Ads,1,a100000455-1,2
a100000455,2018-01-20,Facebook,1,a100000455-1,3
a100000456,2018-01-01,House Ads,1,a100000456-1,1
a100000456,2018-01-17,House Ads,1,a100000456-1,2
a100000456,2018-01-21,House Ads,1,a100000456-1,3
a100000457,2018-01-01,House Ads,1,a100000457-1,1
a100000457,2018-01-17,House Ads,1,a100000457-1,2
a100000457,2018-01-21,House Ads,1,a100000457-1,3
a100000458,2018-01-01,House Ads,1,a100000458-1,1
a100000458,2018-01-17,House Ads,1,a100000458-1,2
a100000458,2018-01-21,Push,1,a100000458-1,3
a100000459,2018-01-01,House Ads,1,a100000459-1,1
a100000459,2018-01-17,House Ads,1,a100000459-1,2
a100000459,2018-01-21,Facebook,1,a100000459-1,3
a100000460,2018-01-01,House Ads,1,a100000460-1,1
a100000460,2018-01-17,House Ads,1,a100000460-1,2
a100000460,2018-01-21,Instagram,1,a100000460-1,3
a100000461,2018-01-02,House Ads,1,a100000461-1,1
a100000461,2018-01-18,House Ads,1,a100000461-1,2
a100000461,2018-01-21,Instagram,1,a100000461-1,3
a100000462,2018-01-02,House Ads,1,a100000462-1,1
a100000462,2018-01-18,House Ads,1,a100000462-1,2
a100000462,2018-01-21,Facebook,1,a100000462-1,3
